image_name,season,avg_skin_r,avg_skin_g,avg_skin_b,avg_skin_L,avg_skin_a,avg_skin_b_lab,avg_skin_C,avg_skin_H,skin_darkness,cheek_L_diff,cheek_a_diff,cheek_b_diff,cheek_C_diff,cheek_H_diff,forehead_vs_cheeks_L_diff,forehead_vs_cheeks_a_diff,forehead_vs_cheeks_b_diff,forehead_vs_cheeks_C_diff,forehead_vs_cheeks_H_diff,avg_eye_L,avg_eye_a,avg_eye_b_lab,avg_eye_C,avg_eye_H,eye_vs_skin_L_diff,eye_darkness,is_hair_visible,is_hair_natural,natural_hair_color,used_observed_hair,hair_L,hair_a,hair_b_lab,hair_C,hair_H,hair_darkness,skin_eye_L_diff,skin_hair_L_diff,eye_hair_L_diff,normalized_skin_eye_L_contrast,normalized_skin_hair_L_contrast,normalized_eye_hair_L_contrast,overall_contrast_score,skin_eye_C_diff,skin_hair_C_diff,eye_hair_C_diff,skin_eye_C_ratio,skin_hair_C_ratio,eye_hair_C_ratio,overall_chroma_score,skin_eye_H_diff,skin_hair_H_diff,eye_hair_H_diff,skin_eye_a_diff,skin_eye_b_diff,skin_hair_a_diff,skin_hair_b_diff
SUM_0035.png,summer,237.33,184.67,167.67,79.31,16.72,15.88,23.16,43.69,20.69,1.56,0.65,2.59,1.19,5.52,0.71,4.87,0.8,4.05,7.17,63.34,10.2,8.09,14.05,29.05,15.97,36.66,yes,yes,,True,75.33,14.36,16.78,22.13,49.3,24.67,15.97,3.98,11.99,0.2014,0.0502,0.1592,0.1369,9.11,1.03,8.08,1.6484,1.0465,0.6349,19.78,14.64,5.61,20.25,6.52,7.79,2.36,0.9
SUM_0037.png,summer,156.0,107.0,92.33,49.81,17.48,16.13,23.9,43.91,50.19,7.02,5.91,2.28,5.77,7.84,2.1,6.63,6.06,8.84,2.11,33.56,10.98,13.33,17.36,51.31,16.25,66.44,no,yes,dark_brown,False,,,,,,,16.25,,,0.3262,,,0.3262,6.54,,,1.3767,,,20.63,7.4,,,6.5,2.8,,
SUM_0039.png,summer,244.0,171.67,139.0,76.39,22.57,27.56,35.67,50.68,23.61,4.9,2.66,0.77,2.25,2.55,1.9,1.01,3.61,3.42,2.57,63.65,19.34,21.07,29.14,51.57,12.74,36.35,yes,yes,,True,78.79,19.74,28.22,34.53,54.88,21.21,12.74,2.4,15.14,0.1668,0.0305,0.1922,0.1298,6.53,1.14,5.39,1.2241,1.033,0.8439,33.11,0.89,4.2,3.31,3.23,6.49,2.83,0.66
SUM_0041.png,summer,214.33,129.33,103.33,62.55,30.2,28.15,41.33,43.02,37.45,8.25,1.09,1.72,1.98,0.71,7.2,3.6,0.03,2.62,3.48,51.13,21.71,22.09,31.09,45.02,11.42,48.87,no,yes,medium_brown,False,,,,,,,11.42,,,0.1826,,,0.1826,10.24,,,1.3294,,,36.21,2.0,,,8.49,6.06,,
SUM_0044.png,summer,235.0,160.67,145.0,72.82,25.8,19.51,32.39,37.18,27.18,7.5,1.19,3.65,3.12,3.39,3.6,3.53,2.21,4.19,0.53,51.06,16.75,13.84,21.8,40.82,21.76,48.94,yes,yes,,True,76.76,20.66,18.56,27.8,42.07,23.24,21.76,3.94,25.7,0.2988,0.0513,0.3348,0.2283,10.59,4.59,6.0,1.4858,1.1651,0.7842,27.33,3.64,4.89,1.25,9.05,5.67,5.14,0.95
SUM_0045.png,summer,225.67,173.33,163.0,75.26,17.84,12.63,21.89,35.71,24.74,3.03,5.22,4.3,6.72,1.43,5.91,7.85,3.69,8.5,4.98,70.49,17.46,11.83,21.11,33.91,4.77,29.51,no,yes,medium_brown,False,,,,,,,4.77,,,0.0634,,,0.0634,0.78,,,1.0369,,,21.5,1.8,,,0.38,0.8,,
SUM_0046.png,summer,131.0,103.33,67.0,45.64,6.04,24.84,25.57,76.33,54.36,6.68,0.19,1.8,1.8,0.55,1.15,0.21,0.85,0.78,0.89,,,,,,,,yes,no,white,False,,,,,,,,,,,,,,,,,,,,25.57,,,,,,,
SUM_0047.png,summer,232.33,170.33,142.0,74.71,19.33,23.58,30.54,50.84,25.29,4.26,0.1,0.16,0.05,0.12,2.96,1.34,1.58,2.1,0.12,60.02,15.05,18.39,23.92,52.88,14.69,39.98,no,yes,dark_brown,False,,,,,,,14.69,,,0.1966,,,0.1966,6.62,,,1.2768,,,27.23,2.04,,,4.28,5.19,,
SUM_0048.png,summer,214.33,152.0,117.0,68.0,19.18,27.67,33.86,55.08,32.0,2.37,4.7,5.51,2.04,11.52,11.3,0.85,3.16,2.2,4.53,35.22,12.79,18.55,22.6,58.06,32.78,64.78,no,yes,light_brown,False,,,,,,,32.78,,,0.4821,,,0.4821,11.26,,,1.4982,,,28.23,2.98,,,6.39,9.12,,
SUM_0049.png,summer,232.0,164.0,145.33,73.35,22.93,19.72,30.32,40.48,26.65,5.91,0.32,4.44,3.03,6.41,2.53,2.05,4.29,4.3,3.63,69.02,23.53,19.01,30.25,38.87,4.33,30.98,yes,yes,,True,74.66,22.71,21.0,31.01,42.67,25.34,4.33,1.31,5.64,0.059,0.0175,0.0755,0.0507,0.07,0.69,0.76,1.0023,0.9777,0.9755,30.53,1.61,2.19,3.8,0.6,0.71,0.22,1.28
SUM_CFD_0001.png,summer,206.33,164.67,154.0,71.11,13.77,11.58,18.07,40.03,28.89,3.5,0.3,2.32,1.21,5.92,5.44,3.86,1.74,4.04,3.81,33.72,6.86,-1.04,7.74,347.2,37.39,66.28,yes,yes,,True,65.17,10.16,12.06,15.84,48.77,34.83,37.39,5.94,31.45,0.5258,0.0835,0.4826,0.364,10.33,2.23,8.1,2.3346,1.1408,0.4886,13.88,52.83,8.74,61.57,6.91,12.62,3.61,0.48
SUM_CFD_0002.png,summer,212.67,167.33,155.33,72.33,15.01,12.59,19.65,39.56,27.67,1.33,0.59,2.74,2.16,5.51,3.48,0.38,1.19,1.04,2.24,54.45,13.36,5.88,15.53,20.15,17.88,45.55,yes,yes,,True,44.92,15.56,13.66,20.73,41.27,55.08,17.88,27.41,9.53,0.2472,0.379,0.175,0.2671,4.12,1.08,5.2,1.2653,0.9479,0.7492,18.64,19.41,1.71,21.12,1.65,6.71,0.55,1.07
SUM_CFD_0003.png,summer,214.67,165.33,143.0,71.83,15.06,18.69,24.03,51.08,28.17,4.96,0.38,0.74,0.82,0.45,4.54,1.54,1.65,2.27,0.47,46.34,3.41,9.51,10.96,78.14,25.49,53.66,yes,yes,,True,70.17,14.11,23.53,27.52,58.48,29.83,25.49,1.66,23.83,0.3549,0.0231,0.3396,0.2392,13.07,3.49,16.56,2.1925,0.8732,0.3983,20.84,27.06,7.4,19.66,11.65,9.18,0.95,4.84
SUM_CFD_0004.png,summer,205.0,157.0,136.33,68.53,15.3,17.79,23.5,49.21,31.47,4.67,0.94,1.1,1.44,0.06,10.01,2.98,3.22,4.42,0.58,40.55,3.89,10.04,11.71,78.48,27.98,59.45,yes,yes,,True,70.0,13.5,22.04,25.96,57.91,30.0,27.98,1.47,29.45,0.4083,0.021,0.4207,0.2833,11.79,2.46,14.25,2.0068,0.9052,0.4511,20.39,29.27,8.7,20.57,11.41,7.75,1.8,4.25
SUM_CFD_0005.png,summer,231.67,184.33,161.0,78.51,13.81,18.44,23.16,53.41,21.49,6.64,0.08,0.07,0.06,0.02,5.84,4.04,2.27,4.33,4.71,49.2,5.48,10.6,12.77,72.49,29.31,50.8,yes,yes,,True,65.0,10.12,19.66,22.14,62.78,35.0,29.31,13.51,15.8,0.3733,0.1721,0.2431,0.2628,10.39,1.02,9.37,1.8136,1.0461,0.5768,19.36,19.08,9.37,9.71,8.33,7.84,3.69,1.22
SUM_CFD_0006.png,summer,220.33,174.67,155.0,74.91,13.79,16.48,21.56,50.16,25.09,0.22,0.08,2.01,1.47,3.62,5.24,2.41,1.18,2.47,2.92,42.66,1.48,1.65,5.95,257.22,32.25,57.34,yes,yes,,True,70.12,10.02,18.19,20.84,61.34,29.88,32.25,4.79,27.46,0.4305,0.0639,0.3916,0.2953,15.61,0.72,14.89,3.6235,1.0345,0.2855,16.12,152.94,11.18,164.12,12.31,14.83,3.77,1.71
SUM_CFD_0007.png,summer,214.67,166.67,149.33,72.31,15.22,15.94,22.11,46.65,27.69,0.58,0.89,0.71,1.11,0.23,7.33,4.21,2.89,5.02,2.64,38.41,4.71,6.06,8.98,61.94,33.9,61.59,yes,yes,,True,69.03,10.36,17.49,20.46,59.35,30.97,33.9,3.28,30.62,0.4688,0.0454,0.4436,0.3193,13.13,1.65,11.48,2.4621,1.0806,0.4389,17.18,15.29,12.7,2.59,10.51,9.88,4.86,1.55
SUM_CFD_0008.png,summer,215.33,167.67,150.67,72.56,15.1,15.51,21.71,46.1,27.44,0.74,0.91,1.08,1.42,0.46,6.61,4.6,2.37,4.92,4.54,40.64,2.04,3.7,6.88,113.24,31.92,59.36,yes,yes,,True,68.78,10.01,17.37,20.21,60.0,31.22,31.92,3.78,28.14,0.4399,0.0521,0.4091,0.3004,14.83,1.5,13.33,3.1555,1.0742,0.3404,16.27,67.14,13.9,53.24,13.06,11.81,5.09,1.86
SUM_CFD_0009.png,summer,209.0,161.0,137.0,70.03,14.58,19.33,24.28,53.24,29.97,4.14,2.45,3.39,4.18,0.49,11.35,4.14,1.45,3.62,5.86,27.91,2.64,6.54,8.12,79.36,42.12,72.09,yes,yes,,True,70.14,10.73,23.86,26.21,65.59,29.86,42.12,0.11,42.23,0.6015,0.0016,0.6021,0.4017,16.16,1.93,18.09,2.9901,0.9264,0.3098,19.54,26.12,12.35,13.77,11.94,12.79,3.85,4.53
SUM_CFD_0010.png,summer,200.67,154.0,133.33,67.34,14.79,17.39,22.91,49.77,32.66,0.85,0.01,2.1,1.65,2.97,7.52,3.05,3.08,4.41,0.88,29.01,2.96,2.23,4.73,15.8,38.33,70.99,yes,no,medium_brown,False,,,,,,,38.33,,,0.5692,,,0.5692,18.18,,,4.8436,,,13.82,33.97,,,11.83,15.16,,
SUM_CFD_0011.png,summer,206.67,165.67,142.33,71.17,11.61,18.06,21.57,57.17,28.83,0.24,0.64,2.62,1.88,5.02,2.86,0.54,1.34,1.5,0.54,37.31,2.0,6.36,7.89,80.55,33.86,62.69,yes,yes,,True,61.75,10.65,18.99,21.81,60.21,38.25,33.86,9.42,24.44,0.4758,0.1324,0.3958,0.3347,13.68,0.24,13.92,2.7338,0.989,0.3618,17.09,23.38,3.04,20.34,9.61,11.7,0.96,0.93
SUM_CFD_0012.png,summer,218.0,175.0,151.67,74.68,12.41,18.03,21.95,55.44,25.32,4.61,0.56,3.41,3.08,3.98,4.61,3.31,1.25,2.89,5.65,41.06,1.4,0.37,5.02,335.8,33.62,58.94,yes,yes,,True,53.85,7.95,16.61,18.45,64.7,46.15,33.62,20.83,12.79,0.4502,0.2789,0.2375,0.3222,16.93,3.5,13.43,4.3725,1.1897,0.2721,15.14,79.64,9.26,88.9,11.01,17.66,4.46,1.42
SUM_CFD_0013.png,summer,209.67,162.33,133.67,70.38,13.77,21.79,25.8,57.66,29.62,3.63,0.51,2.84,2.67,2.32,3.23,1.92,3.07,3.61,0.06,36.61,1.25,0.41,3.71,334.37,33.77,63.39,yes,yes,,True,61.69,10.23,20.21,22.72,62.79,38.31,33.77,8.69,25.08,0.4798,0.1235,0.4065,0.3366,22.09,3.08,19.01,6.9542,1.1356,0.1633,17.41,83.29,5.13,88.42,12.52,21.38,3.54,1.58
SUM_CFD_0014.png,summer,214.0,170.0,145.67,72.9,12.71,18.67,22.63,55.81,27.1,0.84,0.17,2.52,2.15,3.17,8.09,3.29,2.48,3.91,3.58,37.34,1.11,3.62,5.18,86.23,35.56,62.66,yes,yes,,True,69.76,10.21,21.37,23.71,64.33,30.24,35.56,3.14,32.42,0.4878,0.0431,0.4647,0.3319,17.45,1.08,18.53,4.3687,0.9544,0.2185,17.17,30.42,8.52,21.9,11.6,15.05,2.5,2.7
SUM_CFD_0015.png,summer,218.67,178.67,160.33,75.83,11.73,14.82,18.94,51.77,24.17,4.46,0.53,1.81,1.07,4.3,5.82,3.31,2.71,4.15,3.15,38.42,4.83,-0.04,6.12,338.36,37.41,61.58,yes,yes,,True,66.13,11.02,17.21,20.45,57.32,33.87,37.41,9.7,27.71,0.4933,0.1279,0.419,0.3467,12.82,1.51,14.33,3.0948,0.9262,0.2993,15.17,73.41,5.55,78.96,6.9,14.86,0.71,2.39
SUM_CFD_0016.png,summer,225.67,182.0,161.67,77.35,13.02,16.37,20.95,51.81,22.65,4.74,0.19,0.83,0.75,1.05,7.76,4.18,2.49,4.54,5.07,32.9,6.12,1.86,7.04,19.32,44.45,67.1,yes,yes,,True,68.11,9.83,15.96,18.76,58.27,31.89,44.45,9.24,35.21,0.5747,0.1195,0.517,0.4037,13.91,2.19,11.72,2.9759,1.1167,0.3753,15.58,32.49,6.46,38.95,6.9,14.51,3.19,0.41
SUM_CFD_0017.png,summer,224.0,181.33,162.67,77.03,12.84,15.35,20.05,49.83,22.97,8.36,0.54,0.44,0.01,1.86,4.98,2.69,4.0,4.75,1.66,44.44,10.79,4.28,13.2,0.07,32.59,55.56,yes,yes,,True,71.08,10.24,15.84,18.9,57.15,28.92,32.59,5.95,26.64,0.4231,0.0772,0.3748,0.2917,6.85,1.15,5.7,1.5189,1.0608,0.6984,17.38,49.76,7.32,57.08,2.05,11.07,2.6,0.49
SUM_CFD_0018.png,summer,233.33,189.67,171.0,80.22,12.78,15.39,20.03,50.37,19.78,1.35,0.77,1.03,1.28,0.26,4.08,2.1,0.86,1.99,3.14,40.51,7.38,3.96,8.78,22.03,39.71,59.49,yes,yes,,True,75.59,12.11,18.5,22.13,56.65,24.41,39.71,4.63,35.08,0.495,0.0577,0.4641,0.3389,11.25,2.1,13.35,2.2813,0.9051,0.3967,16.98,28.34,6.28,34.62,5.4,11.43,0.67,3.11
SUM_CFD_0019.png,summer,223.67,183.0,168.0,77.59,12.4,13.23,18.18,46.85,22.41,0.77,0.5,1.76,1.63,2.32,6.91,3.33,4.14,5.3,1.26,33.68,6.1,0.51,7.63,347.52,43.91,66.32,yes,no,light_brown,False,,,,,,,43.91,,,0.5659,,,0.5659,10.55,,,2.3827,,,12.9,59.33,,,6.3,12.72,,
SUM_CFD_0020.png,summer,221.67,178.33,152.33,75.79,12.16,19.06,22.66,57.56,24.21,3.5,0.5,1.86,1.81,1.56,4.96,2.06,0.15,0.99,4.47,45.25,0.95,5.63,8.24,99.11,30.54,54.75,yes,yes,,True,71.08,8.64,17.55,19.7,66.0,28.92,30.54,4.71,25.83,0.403,0.0621,0.3634,0.2762,14.42,2.96,11.46,2.75,1.1503,0.4183,16.87,41.55,8.44,33.11,11.21,13.43,3.52,1.51
SUM_CFD_0021.png,summer,221.67,178.67,154.0,75.92,12.29,18.42,22.17,56.41,24.08,3.51,0.82,2.22,2.29,1.4,5.59,2.61,2.23,3.3,2.54,41.69,5.15,1.79,6.09,13.55,34.23,58.31,yes,yes,,True,75.01,9.54,16.99,19.51,60.36,24.99,34.23,0.91,33.32,0.4509,0.012,0.4442,0.3024,16.08,2.66,13.42,3.6404,1.1363,0.3121,15.92,42.86,3.95,46.81,7.14,16.63,2.75,1.43
SUM_CFD_0022.png,summer,221.67,181.33,161.0,76.75,11.67,15.88,19.76,53.72,23.25,1.31,0.05,0.17,0.2,0.03,7.28,3.24,1.82,3.4,4.91,38.92,3.47,1.88,5.07,21.44,37.83,61.08,yes,yes,,True,76.24,10.02,15.57,18.53,57.21,23.76,37.83,0.51,37.32,0.4929,0.0066,0.4895,0.3297,14.69,1.23,13.46,3.8974,1.0664,0.2736,14.45,32.28,3.49,35.77,8.2,14.0,1.65,0.31
SUM_CFD_0023.png,summer,199.0,165.0,146.67,70.32,9.68,14.24,17.25,55.91,29.68,0.18,0.54,1.34,1.4,1.09,5.17,1.88,0.4,1.34,4.57,37.8,5.49,6.95,9.24,49.55,32.52,62.2,yes,yes,,True,69.45,6.94,13.61,15.3,62.79,30.55,32.52,0.87,31.65,0.4625,0.0124,0.4557,0.3102,8.01,1.95,6.06,1.8669,1.1275,0.6039,13.93,6.36,6.88,13.24,4.19,7.29,2.74,0.63
SUM_CFD_0024.png,summer,206.0,173.0,157.67,73.09,9.83,12.31,15.86,51.66,26.91,2.58,0.61,2.43,1.36,6.8,5.49,2.88,0.34,2.06,7.65,46.21,4.08,-0.73,6.14,327.5,26.88,53.79,yes,yes,,True,70.31,9.31,14.2,17.02,56.83,29.69,26.88,2.78,24.1,0.3678,0.038,0.3428,0.2495,9.72,1.16,10.88,2.5831,0.9318,0.3608,13.01,84.16,5.17,89.33,5.75,13.04,0.52,1.89
SUM_CFD_0025.png,summer,202.67,169.67,150.33,71.89,8.92,14.68,17.21,58.62,28.11,6.3,1.64,3.52,3.84,1.78,5.71,1.49,0.16,0.62,4.57,43.86,3.36,3.75,5.95,49.07,28.03,56.14,yes,yes,,True,70.99,8.67,16.71,18.83,62.47,29.01,28.03,0.9,27.13,0.3899,0.0125,0.3822,0.2615,11.26,1.62,12.88,2.8924,0.914,0.316,14.0,9.55,3.85,13.4,5.56,10.93,0.25,2.03
SUM_CFD_0026.png,summer,215.33,182.33,160.33,76.42,8.51,15.54,17.75,61.26,23.58,0.59,0.87,2.31,2.42,1.3,2.59,1.38,0.08,0.73,3.88,50.19,6.14,8.54,10.85,52.69,26.23,49.81,yes,yes,,True,64.28,7.93,16.56,18.4,64.1,35.72,26.23,12.14,14.09,0.3432,0.1589,0.2192,0.2404,6.9,0.65,7.55,1.6359,0.9647,0.5897,15.67,8.57,2.84,11.41,2.37,7.0,0.58,1.02
SUM_CFD_0027.png,summer,214.0,179.67,168.0,75.83,10.52,10.69,15.06,45.45,24.17,1.79,1.44,1.92,2.36,0.57,2.48,0.03,2.12,1.51,6.31,54.89,5.63,5.03,8.16,31.38,20.94,45.11,yes,yes,,True,68.74,7.8,19.36,21.11,67.0,31.26,20.94,7.09,13.85,0.2761,0.0935,0.2015,0.1904,6.9,6.05,12.95,1.8456,0.7134,0.3865,14.78,14.07,21.55,35.62,4.89,5.66,2.72,8.67
SUM_CFD_0028.png,summer,225.0,180.0,147.67,76.47,12.13,22.64,25.73,61.94,23.53,1.08,0.14,1.66,1.39,1.86,6.6,2.39,2.8,3.64,1.84,46.17,5.83,9.55,11.46,60.75,30.3,53.83,yes,yes,,True,77.44,10.44,20.13,22.69,62.6,22.56,30.3,0.97,31.27,0.3962,0.0125,0.4038,0.2708,14.27,3.04,11.23,2.2452,1.134,0.5051,19.96,1.19,0.66,1.85,6.3,13.09,1.69,2.51
SUM_CFD_0029.png,summer,196.0,159.67,151.33,68.71,12.05,9.55,15.44,38.41,31.29,0.18,0.13,0.47,0.38,1.24,4.72,2.23,2.1,3.12,1.24,47.34,2.69,1.01,5.28,311.38,21.37,52.66,yes,yes,,True,68.77,11.07,9.3,14.48,39.79,31.23,21.37,0.06,21.43,0.311,0.0009,0.3116,0.2078,10.16,0.96,9.2,2.9242,1.0663,0.3646,11.73,87.03,1.38,88.41,9.36,8.54,0.98,0.25
SUM_CFD_0030.png,summer,209.33,182.33,173.0,76.17,8.35,8.28,11.78,44.84,23.83,3.11,0.65,0.58,0.85,0.3,2.67,1.95,1.78,2.64,0.72,41.66,1.73,1.91,3.58,57.05,34.51,58.34,yes,yes,,True,71.2,7.83,10.48,13.16,52.34,28.8,34.51,4.97,29.54,0.4531,0.0652,0.4149,0.3111,8.2,1.38,9.58,3.2905,0.8951,0.272,9.51,12.21,7.5,4.71,6.62,6.37,0.52,2.2
SUM_CFD_0031.png,summer,202.67,149.0,117.0,65.95,16.43,24.51,29.54,56.1,34.05,2.63,0.24,1.01,0.69,1.5,3.24,1.48,0.31,1.07,1.78,33.23,9.28,8.79,13.38,36.54,32.72,66.77,yes,yes,,True,49.48,16.64,24.4,29.55,55.5,50.52,32.72,16.47,16.25,0.4961,0.2497,0.3284,0.3581,16.16,0.01,16.17,2.2078,0.9997,0.4528,24.16,19.56,0.6,18.96,7.15,15.72,0.21,0.11
SUM_CFD_0032.png,summer,197.67,150.67,117.0,66.0,13.13,24.73,28.03,62.0,34.0,0.66,0.1,0.96,0.8,1.09,0.68,0.88,1.17,1.42,0.37,40.55,5.03,6.69,8.53,51.62,25.45,59.45,yes,yes,,True,57.3,11.89,25.0,27.71,64.12,42.7,25.45,8.7,16.75,0.3856,0.1318,0.2923,0.2699,19.5,0.32,19.18,3.286,1.0115,0.3078,21.42,10.38,2.12,12.5,8.1,18.04,1.24,0.27
SUM_CFD_0033.png,summer,191.0,145.33,128.0,64.04,15.05,15.94,21.96,46.36,35.96,4.76,0.4,2.24,1.37,4.46,5.22,3.04,4.2,5.14,1.93,45.59,11.49,3.42,13.25,5.89,18.45,54.41,yes,yes,,True,59.89,13.44,17.33,21.99,51.8,40.11,18.45,4.15,14.3,0.2881,0.0648,0.2388,0.1972,8.71,0.03,8.74,1.6574,0.9986,0.6025,19.07,40.47,5.44,45.91,3.56,12.52,1.61,1.39
SUM_CFD_0034.png,summer,203.33,162.0,147.67,69.84,13.28,13.05,18.67,44.01,30.16,3.9,0.58,1.67,1.6,2.3,2.91,1.2,0.87,1.4,0.43,28.56,7.0,1.38,8.25,6.16,41.28,71.44,yes,yes,,True,57.57,12.49,13.65,18.66,44.02,42.43,41.28,12.27,29.01,0.5911,0.1757,0.5039,0.4236,10.42,0.01,10.41,2.263,1.0005,0.4421,15.19,37.85,0.01,37.86,6.28,11.67,0.79,0.6
SUM_CFD_0035.png,summer,207.67,167.67,156.67,71.88,13.07,11.11,17.26,39.62,28.12,7.8,1.28,2.88,2.86,4.1,1.1,2.42,1.26,2.59,1.79,31.62,6.64,-3.25,8.42,335.85,40.26,68.38,yes,yes,,True,61.52,12.42,13.79,18.63,46.75,38.48,40.26,10.36,29.9,0.5601,0.1441,0.486,0.3967,8.84,1.37,10.21,2.0499,0.9265,0.452,14.77,63.77,7.13,70.9,6.43,14.36,0.65,2.68
SUM_CFD_0036.png,summer,173.67,125.0,116.0,56.8,17.72,12.36,21.73,34.91,43.2,12.13,0.07,1.85,0.9,4.19,4.74,2.2,1.66,0.88,6.63,27.62,6.79,-0.38,7.66,353.44,29.18,72.38,yes,yes,,True,52.28,15.84,15.38,22.09,44.0,47.72,29.18,4.52,24.66,0.5137,0.0796,0.4717,0.355,14.07,0.36,14.43,2.8368,0.9837,0.3468,17.16,41.47,9.09,50.56,10.93,12.74,1.88,3.02
SUM_CFD_0038.png,summer,221.67,178.33,152.33,75.79,12.16,19.06,22.66,57.56,24.21,3.5,0.5,1.86,1.81,1.56,4.96,2.06,0.15,0.99,4.47,45.25,0.95,5.63,8.24,99.11,30.54,54.75,yes,yes,,True,71.08,8.64,17.55,19.7,66.0,28.92,30.54,4.71,25.83,0.403,0.0621,0.3634,0.2762,14.42,2.96,11.46,2.75,1.1503,0.4183,16.87,41.55,8.44,33.11,11.21,13.43,3.52,1.51
SUM_CFD_0039.png,summer,215.67,171.67,147.0,73.52,12.43,18.9,22.65,56.69,26.48,1.17,0.66,1.44,0.83,3.38,0.5,0.51,0.05,0.23,1.21,43.55,5.96,6.29,9.45,49.98,29.97,56.45,yes,yes,,True,66.61,9.58,20.08,22.37,66.06,33.39,29.97,6.91,23.06,0.4076,0.094,0.3462,0.2826,13.2,0.28,12.92,2.3968,1.0125,0.4224,18.16,6.71,9.37,16.08,6.47,12.61,2.85,1.18
SUM_CFD_0040.png,summer,204.33,172.67,147.33,72.67,7.72,17.47,19.14,66.11,27.33,6.14,1.42,2.96,3.3,0.16,4.75,1.69,1.1,1.68,3.15,39.91,3.95,4.53,6.58,42.6,32.76,60.09,yes,yes,,True,47.36,6.45,14.08,15.57,63.65,52.64,32.76,25.31,7.45,0.4508,0.3483,0.1573,0.3188,12.56,3.57,8.99,2.9088,1.2293,0.4226,13.76,23.51,2.46,21.05,3.77,12.94,1.27,3.39
SUM_CFD_0041.png,summer,200.67,164.0,146.67,70.16,10.89,14.15,17.93,52.64,29.84,6.62,0.46,1.05,0.57,2.98,6.28,2.46,2.06,3.21,2.14,41.22,5.69,5.24,8.24,32.99,28.94,58.78,yes,yes,,True,67.56,8.43,14.32,16.65,59.16,32.44,28.94,2.6,26.34,0.4125,0.0371,0.3899,0.2798,9.69,1.28,8.41,2.176,1.0769,0.4949,14.27,19.65,6.52,26.17,5.2,8.91,2.46,0.17
SUM_CFD_0042.png,summer,200.33,160.67,146.67,69.31,12.62,13.01,18.23,46.09,30.69,0.32,0.61,1.06,1.19,0.94,4.81,3.7,2.25,4.25,3.22,47.97,3.81,2.17,6.19,344.24,21.34,52.03,yes,yes,,True,64.38,10.36,15.31,18.63,55.18,35.62,21.34,4.93,16.41,0.3079,0.0711,0.2549,0.2113,12.04,0.4,12.44,2.9451,0.9785,0.3323,14.35,61.85,9.09,70.94,8.81,10.84,2.26,2.3
WIN_0001.png,winter,224.33,171.67,142.67,74.15,15.65,22.39,27.46,55.08,25.85,22.04,5.1,2.34,4.88,5.88,1.41,0.13,2.93,2.21,3.54,55.91,16.81,15.82,23.28,42.73,18.24,44.09,yes,yes,,True,66.6,13.94,21.98,26.09,57.58,33.4,18.24,7.55,10.69,0.246,0.1018,0.1605,0.1694,4.18,1.37,2.81,1.1796,1.0525,0.8923,25.61,12.35,2.5,14.85,1.16,6.57,1.71,0.41
WIN_0002.png,winter,202.67,156.0,125.67,67.8,13.5,22.56,26.42,59.15,32.2,6.91,1.99,0.5,0.67,4.33,0.95,2.58,2.16,3.07,2.4,45.45,10.69,13.76,17.71,55.83,22.35,54.55,yes,yes,,True,57.89,10.73,18.95,21.93,61.96,42.11,22.35,9.91,12.44,0.3296,0.1462,0.2149,0.2302,8.71,4.49,4.22,1.4918,1.2047,0.8076,22.02,3.32,2.81,6.13,2.81,8.8,2.77,3.61
WIN_0003.png,winter,224.0,171.67,143.33,74.31,15.37,22.27,27.14,54.8,25.69,3.1,0.64,3.2,3.05,2.42,13.95,1.34,4.39,4.41,2.76,70.25,13.96,17.09,22.12,50.34,4.06,29.75,yes,yes,,True,51.76,12.52,16.01,20.48,49.34,48.24,4.06,22.55,18.49,0.0546,0.3035,0.2632,0.2071,5.02,6.66,1.64,1.2269,1.3252,1.0801,23.25,4.46,5.46,1.0,1.41,5.18,2.85,6.26
WIN_0004.png,winter,222.0,185.67,180.67,78.29,12.26,7.41,14.42,30.93,21.71,7.61,1.72,1.69,2.35,2.14,4.82,2.68,2.46,3.5,4.25,65.56,13.57,6.53,15.31,24.45,12.73,34.44,yes,yes,,True,78.98,10.51,7.05,12.75,32.52,21.02,12.73,0.69,13.42,0.1626,0.0087,0.1699,0.1137,0.89,1.67,2.56,0.9419,1.131,1.2008,14.16,6.48,1.59,8.07,1.31,0.88,1.75,0.36
WIN_0005.png,winter,217.67,167.0,127.33,72.17,13.76,27.84,31.14,64.06,27.83,0.77,0.53,1.19,0.77,1.65,4.38,5.63,4.78,6.74,5.92,45.91,10.18,14.52,17.88,54.98,26.26,54.09,yes,yes,,True,65.61,11.67,25.95,28.5,65.86,34.39,26.26,6.56,19.7,0.3639,0.0909,0.3003,0.2517,13.26,2.64,10.62,1.7416,1.0926,0.6274,25.84,9.08,1.8,10.88,3.58,13.32,2.09,1.89
WIN_0006.png,winter,207.33,138.0,110.33,63.74,23.64,25.73,35.0,47.43,36.26,5.27,0.54,0.22,0.18,0.62,2.8,7.26,5.66,9.04,2.67,46.94,14.48,9.52,18.53,27.08,16.8,53.06,yes,yes,,True,64.19,17.28,18.06,25.06,46.69,35.81,16.8,0.45,17.25,0.2636,0.007,0.2687,0.1798,16.47,9.94,6.53,1.8888,1.3966,0.7394,26.2,20.35,0.74,19.61,9.16,16.21,6.36,7.67
